Year,Country,Artificial surfaces (including urban and associated areas): Climate altering,Climate Altering Land Cover Index: Climate altering,Grassland: Climate regulating,Herbaceous crops: Climate altering,Inland water bodies: Climate regulating,Mangroves: Climate regulating,Permanent snow and glaciers: Climate regulating,Shrub-covered areas: Climate regulating,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded: Climate regulating",Sparsely natural vegetated areas: Climate neutral,Terrestrial barren land: Climate neutral,Total Land Cover: Climate altering,Total Land Cover: Climate neutral,Total Land Cover: Climate regulating,Tree-covered areas: Climate regulating,Woody crops: Climate regulating
1992,South Africa,258.7,94.02898346,24121.5,12486.82,563.96,46.71,0.0,64384.95,259.99,9393.95,649.04,,,,10009.83,294.08
1992,"South Sudan, Rep. of",0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1992,Spain,218.69,103.4194857,7176.24,16690.51,414.35,0.0,0.0,6089.51,49.91,1285.29,488.32,,,,13008.16,5211.05
1992,Sri Lanka,45.32,78.84297689,421.88,1254.3,183.86,18.91,0.0,1088.63,0.02,7.26,1.53,,,,2246.43,1385.97
1992,St. Kitts and Nevis,0.24,75.33974983,2.54,3.56,1.39,0.19,0.0,0.53,0.29,0.0,0.0,,,,16.79,0.89
1992,St. Lucia,0.44,58.04195804,0.96,0.39,1.39,0.64,0.0,0.8,0.1,0.05,0.0,,,,53.73,2.19
1992,St. Vincent and the Grenadines,0.35,79.1216342,1.81,0.75,12.21,0.56,0.0,0.73,0.11,0.0,0.73,,,,33.99,1.32
1992,Sub-Saharan Africa,,95.42735646,,,,,,,,,,259509.36,279389.66,1340576.13,,
1992,Sudan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1992,Suriname,5.92,36.72536975,33.61,18.26,161.86,73.59,0.0,99.52,74.26,0.0,0.0,,,,14136.05,3.52
1992,Sweden,82.77,80.8863475,2059.75,2814.06,3833.67,0.0,23.79,1143.93,3244.65,1431.66,261.48,,,,29849.94,3.05
1992,Switzerland,66.16,96.64780349,1218.29,560.63,133.55,0.0,97.64,153.11,1.88,108.4,250.62,,,,1502.1,32.11
1992,Syrian Arab Rep.,61.41,102.0667216,461.87,4200.97,124.24,0.0,0.0,229.99,0.3,950.13,11859.97,,,,268.84,694.58
1992,"São Tomé and Príncipe, Dem. Rep. of",0.83,78.73563218,1.78,0.54,2.77,1.07,0.0,1.29,0.02,0.04,0.0,,,,84.39,7.32
1992,Taiwan Province of China,47.54,92.78926775,90.16,765.86,68.89,26.41,0.0,30.15,43.95,4.12,0.0,,,,2294.33,256.84
1992,"Tajikistan, Rep. of",8.58,99.5091194,6714.3,2159.07,137.79,0.0,1085.06,651.53,5.81,489.51,2404.58,,,,250.74,313.82
1992,"Tanzania, United Rep. of",26.8,98.59836354,5572.15,20780.21,6196.73,53.38,0.0,17617.78,4313.2,80.98,222.13,,,,37358.71,2361.39
1992,Thailand,96.74,107.6748759,3964.69,24836.66,868.06,314.65,0.0,5537.46,11.79,30.37,0.24,,,,11371.38,4806.54
1992,"Timor-Leste, Dem. Rep. of",3.6,112.4774901,165.48,558.54,13.43,8.81,0.0,125.66,0.0,2.95,0.0,,,,340.95,279.27
1992,Togo,10.02,97.31873933,272.97,2132.08,13.62,0.78,0.0,1408.61,1.78,0.02,4.46,,,,1774.41,95.99
1992,Tokelau,0.01,100.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1992,Tonga,0.07,88.58022201,4.03,13.1,9.32,1.04,0.0,2.6,0.0,0.16,0.0,,,,29.94,9.83
1992,Trinidad and Tobago,5.03,86.88643208,26.01,39.7,7.18,2.49,0.0,15.74,1.72,0.1,0.0,,,,384.54,34.74
1992,Tunisia,51.11,106.5215531,269.77,2502.16,165.36,0.0,0.0,131.87,0.35,1884.68,8637.67,,,,294.99,1697.65
1992,Turkmenistan,6.8,92.76600094,1407.8,3849.18,9057.62,0.0,0.0,6745.62,1.46,1164.16,33114.62,,,,71.03,163.08
1992,Turks and Caicos Islands,0.06,79.47921139,7.4,0.83,6.58,3.06,0.0,1.05,16.85,0.04,0.0,,,,16.54,0.83
1992,Tuvalu,0.01,100.0,0.1,0.45,3.47,0.0,0.0,0.05,0.0,0.09,0.0,,,,0.08,0.45
1992,"Türkiye, Rep. of",283.21,101.6967149,14173.06,31384.61,1357.47,0.0,0.0,6632.93,205.52,3419.86,1602.18,,,,15317.59,3856.18
1992,Uganda,14.89,94.05094707,1731.55,7421.59,3734.66,0.0,0.0,3012.03,377.03,0.0,0.15,,,,5217.66,2797.82
1992,Ukraine,773.12,100.9860527,4333.26,42956.26,1410.45,0.0,0.0,577.62,49.28,111.0,48.78,,,,8328.51,1408.61
1992,United Arab Emirates,80.22,69.2619104,24.94,146.62,28.6,1.6,0.0,9.68,0.95,340.71,6367.14,,,,30.16,119.61
1992,United Kingdom,661.82,96.53303905,11867.67,6546.08,461.28,0.0,0.0,765.93,1461.98,499.17,64.77,,,,1984.7,63.92
1992,United States,6032.81,97.31036971,199900.32,151507.74,18850.6,192.17,6536.75,202541.92,12527.3,18636.24,18221.44,,,,296011.11,1728.41
1992,United States Virgin Islands,2.04,105.5482166,3.24,5.95,4.05,0.96,0.0,0.39,2.21,0.0,0.0,,,,15.72,1.49
1992,Uruguay,24.39,103.2028741,11568.19,2819.52,423.54,0.0,0.0,817.01,287.79,1.1,3.24,,,,1785.73,100.14
1992,"Uzbekistan, Rep. of",47.94,100.6220277,3252.96,7802.99,2361.25,0.0,37.42,4421.32,67.21,2254.75,23901.36,,,,251.32,662.75
1992,Vanuatu,0.28,668.4306569,33.6,36.35,41.2,18.21,0.0,19.51,0.0,0.68,2.33,,,,895.91,181.74
1992,"Venezuela, Rep. Bolivariana de",126.67,97.3207681,18067.62,7868.9,1307.28,315.68,0.05,7399.07,1905.75,546.52,103.1,,,,51867.7,2302.28
1992,Vietnam,73.33,124.7139298,1851.38,10058.28,771.01,180.87,0.0,5691.63,58.34,6.1,18.71,,,,12058.98,2175.7
1992,Wallis and Futuna Islands,0.03,100.0,1.1,0.72,3.76,0.0,0.0,0.86,0.0,0.0,0.0,,,,4.49,3.6
1992,West Bank and Gaza,8.16,110.6082265,38.58,119.52,19.12,0.0,0.0,31.01,0.0,119.75,123.22,,,,31.51,133.31
1992,Western Sahara,0.68,79.54105002,0.46,3.48,16.24,0.0,0.0,0.0,0.0,19.77,26935.38,,,,0.14,3.48
1992,"Yemen, Rep. of",6.05,110.1777171,180.75,1783.51,123.41,0.13,0.0,1662.52,0.9,5253.06,36009.67,,,,453.43,133.31
1992,Zambia,26.06,89.08304162,3170.36,7404.79,1398.36,0.0,0.0,13019.98,2739.5,0.0,3.81,,,,47745.5,55.96
1992,Zimbabwe,25.27,93.71690782,2938.65,12531.09,437.67,0.0,0.0,11687.48,27.58,17.62,92.75,,,,11097.52,419.1
1993,"Afghanistan, Islamic Rep. of",25.77,98.69925723,24035.41,5769.19,261.23,0.0,317.57,3350.55,5.82,4275.22,24963.0,,,,1263.79,81.11
1993,Africa,,93.78466641,,,,,,,,,,310575.88,904829.68,1510173.47,,
1993,Albania,13.13,95.18043572,401.81,985.17,55.67,0.0,0.0,323.1,6.5,32.98,51.83,,,,786.85,213.42
1993,Algeria,82.36,94.06815527,827.17,8366.35,165.5,0.0,0.0,2063.29,2.08,9112.91,208986.93,,,,1535.03,589.74
1993,American Samoa,0.01,100.0,1.48,2.6,1.36,0.16,0.0,1.05,0.0,0.02,0.0,,,,8.21,5.17
1993,Americas,,93.11428444,,,,,,,,,,447168.91,308013.08,3192365.94,,
1993,"Andorra, Principality of",0.18,87.25446556,10.46,0.3,0.0,0.0,0.0,0.8,0.0,5.16,2.3,,,,28.29,0.3
1993,Angola,24.7,93.68176949,17906.15,5316.07,224.44,19.72,0.0,23404.31,720.91,47.31,2666.46,,,,74739.59,354.4
1993,Anguilla,0.05,74.90660025,4.81,0.04,1.22,0.05,0.0,0.12,0.91,0.0,0.02,,,,0.77,0.04
1993,Antigua and Barbuda,0.56,85.36585366,14.18,1.19,6.86,0.5,0.0,0.93,4.08,0.02,0.0,,,,17.42,0.3
1993,Argentina,314.44,92.19687768,14600.95,49506.97,4362.54,0.0,685.92,95918.17,8501.85,46863.01,12508.5,,,,43496.38,1877.91
1993,"Armenia, Rep. of",27.97,94.92755256,655.87,814.55,128.59,0.0,0.0,431.76,1.31,45.55,45.98,,,,701.27,112.87
1993,"Aruba, Kingdom of the Netherlands",0.13,31.98118843,2.98,0.57,0.77,0.02,0.0,11.41,0.25,1.18,0.0,,,,0.16,0.57
1993,Asia,,100.4081246,,,,,,,,,,679311.37,985991.53,1455167.98,,
1993,Australia,591.6,94.81758334,128486.82,50529.71,1490.45,2525.84,0.0,184444.56,10077.0,279546.0,36965.1,,,,76752.57,549.27
1993,Austria,81.94,95.33701374,1433.73,1673.26,67.48,0.0,34.13,297.83,12.84,111.09,195.13,,,,4391.57,93.16
1993,"Azerbaijan, Rep. of",32.87,91.56396667,944.26,3326.03,8013.19,0.0,0.0,978.29,3.35,907.85,459.06,,,,1229.67,601.9
1993,"Bahamas, The",6.47,93.97354238,155.49,12.71,287.07,79.36,0.0,34.93,272.85,3.44,1.57,,,,396.45,3.63
1993,"Bahrain, Kingdom of",10.71,69.20731707,1.53,0.64,6.29,0.0,0.0,0.18,0.04,2.23,42.39,,,,2.3,1.28
1993,Bangladesh,16.11,108.4546745,954.45,9360.58,1221.34,422.56,0.0,881.98,35.97,0.59,7.13,,,,764.04,374.16
1993,Barbados,3.13,103.4037312,4.06,25.2,0.92,0.0,0.0,1.5,0.29,0.04,0.0,,,,6.99,1.58
1993,"Belarus, Rep. of",58.37,98.6253492,1294.92,9753.55,206.96,0.0,0.0,527.6,40.19,1.26,0.17,,,,8604.1,230.1
1993,Belgium,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1993,Belize,0.44,58.72764481,62.88,65.5,65.0,48.07,0.0,81.58,14.63,0.02,0.64,,,,1820.63,37.12
1993,Benin,14.44,104.9615516,419.52,3254.16,23.79,6.75,0.0,4174.12,2.32,0.07,1.05,,,,3463.65,236.67
1993,Bermuda,0.19,100.0,0.04,0.08,3.05,0.0,0.0,0.01,0.74,1.99,0.0,,,,0.05,0.08
1993,Bhutan,0.03,91.79910998,542.93,57.73,1.13,0.0,104.63,256.97,0.05,4.78,6.43,,,,2799.18,8.07
1993,Bolivia,53.95,59.6204649,10897.84,3245.55,1169.25,0.0,85.87,10941.38,2762.91,7467.0,8702.67,,,,63468.72,262.59
1993,Bosnia and Herzegovina,17.54,86.26275269,676.73,1014.98,23.4,0.0,0.0,243.92,6.0,3.15,1.11,,,,2961.87,167.17
1993,Botswana,13.63,90.07079986,4047.09,2656.59,41.45,0.0,0.0,45588.71,757.71,54.67,917.91,,,,4051.56,7.59
1993,Brazil,1029.43,85.22373964,63205.03,122952.35,11094.9,647.91,0.0,149064.15,13049.2,176.69,451.87,,,,467962.32,24155.1
1993,British Virgin Islands,0.51,39.31132427,1.41,0.04,3.19,1.32,0.0,0.05,2.5,0.03,0.0,,,,6.27,0.02
1993,Brunei Darussalam,1.08,115.511085,10.33,27.29,11.59,18.57,0.0,7.47,0.0,0.21,0.0,,,,490.27,27.29
1993,Bulgaria,107.08,98.89624518,788.84,5251.91,117.59,0.0,0.0,376.11,10.37,12.62,61.34,,,,4092.06,319.28
1993,Burkina Faso,13.35,99.41805003,5845.61,15469.07,93.87,0.0,0.0,4261.05,26.08,86.15,88.01,,,,1296.97,315.7
1993,Burundi,2.12,90.34308518,458.79,1009.84,199.82,0.0,0.0,278.53,23.51,0.0,0.0,,,,329.16,401.76
1993,Cabo Verde,2.23,100.1864697,49.6,19.84,36.01,0.0,0.0,142.77,2.83,5.68,140.09,,,,8.48,1.45
1993,Cambodia,5.02,85.64604245,1015.18,5776.21,408.54,42.81,0.0,1471.66,475.73,0.28,1.82,,,,8876.68,178.76
1993,Cameroon,27.11,95.05425272,1654.92,4597.44,370.25,234.3,0.0,2635.99,171.92,0.17,4.87,,,,36220.45,925.66
1993,Canada,558.87,98.36459209,159005.42,51855.48,102942.0,0.0,18314.8,52333.69,11967.5,109589.63,39380.97,,,,436975.85,169.86
1993,Cayman Islands,0.26,65.40540541,0.63,0.95,2.72,8.48,0.0,0.32,0.77,0.04,0.0,,,,9.58,2.39
1993,Central African Rep.,8.61,86.99773362,4998.46,777.31,83.39,0.0,0.0,5098.42,24.11,0.0,0.2,,,,51336.97,37.41
1993,Chad,14.79,93.79185561,15938.81,17561.14,367.22,0.0,0.0,15785.62,668.3,6808.09,63961.84,,,,5969.34,156.33
1993,Chile,102.1,122.492894,5063.55,2967.34,2737.34,0.0,2797.08,14646.31,118.74,11775.97,14019.3,,,,20917.1,351.6
1993,"China, P.R.: Hong Kong",10.42,117.4444986,10.42,19.12,15.52,1.9,0.0,11.35,0.35,0.04,0.02,,,,36.73,3.19
1993,"China, P.R.: Macao",0.44,73.93104487,0.13,0.17,0.55,0.0,0.0,0.02,0.02,0.0,0.0,,,,0.12,0.17
1993,"China, P.R.: Mainland",2652.02,101.6264314,290028.72,202482.07,12329.5,123.09,6286.23,25583.87,3088.14,21592.15,172419.23,,,,185327.97,14522.62
1993,Colombia,129.68,142.0281194,16618.7,5991.36,1141.01,345.87,6.74,6931.07,2381.72,578.1,23.21,,,,76491.28,3888.34
1993,"Comoros, Union of the",1.22,102.2665514,12.99,8.23,4.46,0.81,0.0,18.87,0.0,0.0,0.0,,,,114.21,4.81
1993,"Congo, Dem. Rep. of the",73.2,87.20651145,7385.28,17612.36,4327.64,246.43,0.0,8539.26,4851.09,5.45,27.22,,,,188241.01,3154.45
1993,"Congo, Rep. of",11.43,108.4957201,2238.27,2627.22,285.78,76.14,0.0,2343.77,99.97,0.26,0.04,,,,26361.83,243.76
1993,Cook Islands,0.01,151.4741045,1.27,2.67,3.52,0.0,0.0,0.86,0.08,1.23,0.0,,,,10.91,4.0
1993,Costa Rica,15.86,119.9151604,332.48,356.26,40.04,32.35,0.0,286.89,3.51,0.0,2.3,,,,3639.35,418.21
1993,"Croatia, Rep. of",34.98,93.45157794,547.2,1882.75,100.04,0.0,0.0,264.29,27.24,31.58,8.93,,,,2553.04,207.42
1993,Cuba,41.55,102.8356206,1260.87,3579.46,419.84,391.96,0.0,454.85,218.78,1.07,0.43,,,,4238.06,493.04
1993,Cyprus,9.7,86.20427029,84.17,217.08,20.14,0.0,0.0,113.35,0.66,136.31,79.56,,,,181.89,91.87
1993,Czech Rep.,130.56,99.52036394,962.05,3630.18,59.35,0.0,0.0,237.09,7.37,4.88,0.53,,,,2759.92,83.89
1993,Côte d'Ivoire,63.89,107.6161331,1265.55,6077.4,265.61,11.35,0.0,4349.07,12.91,0.02,0.09,,,,12800.8,7539.16
1993,Denmark,77.27,101.086148,501.28,2926.05,265.89,0.0,0.0,88.56,56.93,0.94,2.22,,,,505.5,10.4
1993,Djibouti,1.17,81.58692739,69.46,1.4,19.04,0.75,0.0,24.61,93.88,23.6,1943.88,,,,1.83,0.7
1993,Dominica,0.19,74.20341062,0.19,0.04,1.29,3.15,0.0,0.03,0.0,0.26,0.0,,,,69.97,0.11
1993,Dominican Rep.,29.33,102.5202902,826.29,915.29,53.41,17.97,0.0,182.42,213.42,1.95,0.49,,,,2139.63,453.58
1993,Ecuador,47.28,127.588526,1837.0,1363.26,298.75,188.1,12.45,3025.56,110.75,35.37,348.53,,,,17275.85,1220.76
1993,"Egypt, Arab Rep. of",79.93,105.1055294,248.57,3827.21,811.18,2.04,0.0,104.84,1121.05,1212.51,90792.55,,,,24.92,583.7
1993,El Salvador,15.76,97.04269823,100.63,316.27,47.22,39.82,0.0,90.41,1.62,0.0,1.29,,,,1329.59,143.02
1993,Emerging and Developing Countries Asia excluding China,,103.553902,,,,,,,,,,297545.33,108850.15,588566.71,,
1993,Emerging and Developing Countries Europe,,98.21540458,,,,,,,,,,289565.96,160375.74,1497685.22,,
1993,Emerging and Developing Economies,,97.23916293,,,,,,,,,,1473525.95,2167123.87,6105696.14,,
1993,"Equatorial Guinea, Rep. of",1.02,25.84205338,23.05,30.44,19.3,40.32,0.0,13.25,0.88,0.0,0.0,,,,2440.22,148.63
1993,"Eritrea, The State of",6.75,99.69343161,2442.63,1697.71,96.24,7.07,0.0,1699.0,20.02,718.71,5045.02,,,,436.61,6.82
1993,"Estonia, Rep. of",12.66,78.91128267,313.75,786.92,254.25,0.0,0.0,120.89,179.88,3.01,0.56,,,,2840.93,8.12
1993,"Eswatini, Kingdom of",1.83,83.0086252,245.31,444.07,5.89,0.0,0.0,187.21,8.63,0.23,22.96,,,,790.3,29.94
1993,"Ethiopia, The Federal Dem. Rep. of",24.94,102.9331994,11068.52,18850.29,767.31,0.0,0.0,50848.26,251.9,865.75,7633.39,,,,22296.07,1017.92
1993,Europe,,97.82032819,,,,,,,,,,365219.31,177417.07,1728026.21,,
1993,Falkland Islands (Malvinas),0.01,739.9877352,1034.38,0.36,65.36,0.0,0.0,35.29,0.02,7.96,8.22,,,,54.75,0.36
1993,Faroe Islands,0.0,100.0,98.1,1.27,5.87,0.0,0.0,12.06,2.46,6.68,0.51,,,,10.59,1.27
1993,"Fiji, Rep. of",1.77,129.400407,62.13,246.2,61.07,43.78,0.0,40.37,0.0,4.36,0.0,,,,1246.49,123.57
1993,Finland,33.2,85.26027205,689.82,2136.63,3270.56,0.0,0.0,774.93,3112.11,665.99,15.28,,,,22848.83,1.97
1993,France,664.85,98.43266553,11032.29,24447.73,439.7,0.0,25.03,1370.02,164.98,247.2,207.88,,,,14638.01,1621.1
1993,French Polynesia,0.41,89.09489625,20.33,10.05,86.91,1.84,0.0,13.75,0.0,38.36,0.0,,,,126.38,105.55
1993,Gabon,7.61,84.88611045,645.6,584.48,282.7,223.52,0.0,676.52,28.27,0.05,0.0,,,,23827.83,304.22
1993,"Gambia, The",5.24,96.53258756,49.16,573.57,94.66,136.11,0.0,150.14,4.5,0.0,1.38,,,,95.91,17.81
1993,Georgia,41.21,89.8502257,910.31,1210.79,34.64,0.0,37.86,611.0,9.14,46.8,117.57,,,,3455.42,507.16
1993,Germany,1022.82,100.1317023,6365.77,15678.74,459.17,0.0,0.0,858.41,109.86,30.61,12.31,,,,10819.15,315.56
1993,Ghana,80.83,94.46712581,865.7,6058.3,493.5,25.31,0.0,5208.34,73.32,0.53,115.02,,,,7669.67,3461.89
1993,Gibraltar,0.29,92.6916221,0.06,0.03,0.02,0.0,0.0,0.07,0.02,0.0,0.0,,,,0.14,0.03
1993,Greece,83.74,109.0378954,1402.92,3547.38,354.16,0.0,0.0,3052.06,20.69,72.18,268.33,,,,3119.4,1350.73
1993,Greenland,0.05,83.3333372,6118.77,0.0,5544.14,0.0,175240.0,1015.41,104.35,26506.1,680.25,,,,130.92,0.0
1993,Grenada,0.38,58.20976492,1.81,0.08,1.46,0.16,0.0,0.14,0.01,0.0,0.0,,,,27.78,0.38
1993,Guadeloupe,1.73,52.01982272,9.57,21.0,5.85,3.29,0.0,2.17,4.15,0.05,0.02,,,,116.52,6.39
1993,Guam,0.01,146.3414634,48.45,0.59,1.92,0.0,0.0,0.14,0.0,0.02,0.0,,,,0.37,2.97
1993,Guatemala,33.92,88.33208419,923.98,873.11,127.53,31.85,0.0,572.27,22.92,0.0,1.95,,,,8017.39,366.65
1993,Guinea,19.22,100.0855571,802.18,2874.36,92.41,239.34,0.0,4002.31,1.53,0.0,1.3,,,,15831.27,588.92
1993,Guinea-Bissau,1.44,110.2604094,103.52,328.34,50.8,266.82,0.0,178.61,1.33,0.03,1.6,,,,2005.0,142.28
1993,Guyana,8.0,75.07551775,247.42,131.31,107.79,8.65,0.0,1072.74,113.17,1.72,2.74,,,,19611.51,7.27
1993,Haiti,13.61,95.30939608,1471.78,283.84,42.67,12.46,0.0,52.55,293.99,5.83,0.02,,,,432.42,109.17
1993,Holy See,0.05,100.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,0.0
1993,Honduras,17.81,127.7254798,1138.78,949.1,126.37,59.86,0.0,732.39,17.27,0.09,0.6,,,,8046.47,187.23
1993,Hungary,135.9,100.4733894,1087.74,5908.64,132.91,0.0,0.0,98.04,54.38,1.86,1.4,,,,1606.55,280.0
1993,Iceland,2.12,67.08867328,3604.27,0.0,333.07,0.0,1102.48,75.27,722.66,2329.63,2006.96,,,,36.95,0.0
1993,India,623.37,102.7593479,25135.46,183015.32,4817.88,323.55,783.16,22727.29,705.64,513.5,1213.17,,,,48971.7,8667.52
1993,Indonesia,736.16,109.1061956,9098.07,23716.51,4045.07,3952.65,0.0,6760.63,0.0,1594.71,0.0,,,,124232.55,15812.31
1993,"Iran, Islamic Rep. of",184.95,93.75576391,6949.59,22359.77,6612.23,0.72,0.0,6851.82,68.99,16505.97,103739.94,,,,3227.07,1702.91
1993,Iraq,57.59,98.9584449,916.75,7982.71,731.56,0.0,0.0,361.47,17.8,974.69,32038.06,,,,245.51,384.88
1993,Ireland,30.79,91.05977577,4832.05,439.47,192.68,0.0,0.0,163.55,857.38,24.79,25.44,,,,398.53,3.26
1993,Isle of Man,0.71,86.4045046,39.73,3.03,1.15,0.0,0.0,2.57,0.0,0.02,0.82,,,,5.82,3.03
1993,Israel,28.33,98.27433215,82.02,392.52,51.62,0.0,0.0,63.32,0.07,85.01,1207.28,,,,70.68,96.15
1993,Italy,509.84,99.0757197,3264.57,10826.41,390.26,0.0,42.31,1303.46,31.71,238.55,890.84,,,,9100.23,3583.48
1993,Jamaica,14.17,67.63789664,69.65,62.62,10.5,8.8,0.0,11.88,6.29,0.19,0.0,,,,883.31,35.99
1993,Japan,925.96,92.64089745,1281.02,6966.42,954.09,2.84,0.0,867.88,70.66,7.41,4.01,,,,25699.08,652.78
1993,Jordan,18.1,102.1805223,39.39,391.93,48.56,0.0,0.0,9.33,0.04,173.84,8122.12,,,,13.9,119.8
1993,"Kazakhstan, Rep. of",126.57,84.46414292,89170.14,39800.04,19361.1,0.0,113.64,20544.28,1186.75,67061.3,38252.88,,,,8077.63,164.7
1993,Kenya,5.15,97.52693722,14236.04,10693.31,1248.18,17.07,0.0,20566.9,892.18,414.04,2877.85,,,,6665.15,1014.38
1993,Kiribati,0.02,92.02898551,2.8,2.52,84.16,0.05,0.0,0.29,0.0,9.33,0.0,,,,1.44,44.08
1993,"Korea, Dem. People's Rep. of",47.39,93.2075308,305.97,3296.65,207.38,0.0,0.0,127.11,5.15,54.45,18.43,,,,7910.7,286.67
1993,"Korea, Rep. of",110.52,86.84157148,293.79,3126.67,258.62,0.0,0.0,124.27,5.8,61.96,44.99,,,,5603.18,300.16
1993,Kuwait,9.16,81.06231762,3.69,30.35,16.42,0.0,0.0,4.95,9.96,24.79,1637.12,,,,2.71,6.07
1993,Kyrgyz Rep.,3.69,96.25273497,8751.64,3592.32,718.76,0.0,609.51,839.28,0.0,2005.04,1828.2,,,,1406.7,180.68
1993,Lao People's Dem. Rep.,3.22,88.3032434,1297.18,2572.26,202.9,0.0,0.0,8090.48,89.21,0.0,0.0,,,,10693.79,212.48
1993,Latin America and the Caribbean,,89.49414062,,,,,,,,,,237204.98,122184.25,1672257.98,,
1993,Latvia,16.32,85.80725037,603.86,1456.01,118.05,0.0,0.0,174.36,118.99,0.09,0.2,,,,3931.57,20.71
1993,Lebanon,9.38,110.2021281,60.01,289.94,2.32,0.0,0.0,226.28,0.0,125.05,51.94,,,,48.11,202.96
1993,"Lesotho, Kingdom of",2.64,93.40463068,1437.96,653.95,7.27,0.0,0.0,756.61,0.9,0.16,0.72,,,,187.75,7.93
1993,Liberia,11.81,83.46311925,362.46,2616.53,48.57,27.92,0.0,180.31,3.82,0.0,0.0,,,,5300.04,1121.37
1993,Libya,38.16,96.01994122,143.4,1705.51,61.9,0.0,0.0,203.17,23.93,3847.61,155776.33,,,,163.74,328.89
1993,Liechtenstein,0.1,61.26760563,3.27,0.77,0.07,0.0,0.0,0.56,0.02,0.04,0.15,,,,9.2,0.77
1993,Lithuania,30.92,100.8576665,654.73,3297.63,116.4,0.0,0.0,208.83,30.0,0.62,0.95,,,,2085.52,52.47
1993,Luxembourg,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1993,"Madagascar, Rep. of",20.61,91.36337607,21926.21,3329.97,485.75,140.21,0.0,9070.57,280.51,58.03,328.55,,,,22836.06,677.48
1993,Malawi,10.72,77.20283475,555.78,4187.74,2469.85,0.0,0.0,363.85,211.54,0.34,12.73,,,,3892.31,236.7
1993,Malaysia,116.79,107.73924,1513.33,838.33,462.37,597.98,0.0,1186.18,0.0,7.86,0.0,,,,23257.47,5215.55
1993,Maldives,0.08,60.26592242,0.33,1.77,106.26,0.02,0.0,0.65,0.0,0.86,0.18,,,,0.42,2.36
1993,Mali,13.05,92.08206884,15285.82,19777.67,411.52,0.0,0.0,10495.74,302.59,4338.75,71473.57,,,,3087.34,646.33
1993,Malta,3.53,97.66943369,1.74,15.49,1.62,0.0,0.0,0.49,0.0,0.35,5.96,,,,1.2,1.29
1993,"Marshall Islands, Rep. of the",0.05,84.21052632,0.15,0.11,161.27,0.0,0.0,0.04,0.0,2.9,0.0,,,,0.13,1.81
1993,Martinique,1.68,71.68520103,3.86,6.7,3.17,1.84,0.0,2.97,0.31,0.0,0.0,,,,83.3,7.54
1993,"Mauritania, Islamic Rep. of",16.18,93.07101705,11798.24,1633.83,74.72,1.98,0.0,763.07,183.42,4406.35,85213.23,,,,255.69,34.12
1993,Mauritius,6.19,79.61005362,14.21,86.21,7.12,1.07,0.0,11.02,0.07,0.03,0.08,,,,70.61,5.5
1993,Mayotte,0.18,80.48780488,2.03,0.15,2.74,1.92,0.0,2.96,0.01,0.0,0.0,,,,28.02,0.31
1993,Mexico,569.38,96.30865467,17509.91,24250.68,1708.38,714.55,0.0,72125.83,144.69,60.84,2781.3,,,,73622.52,2465.86
1993,"Micronesia, Federated States of",3.11,99.81275468,0.9,1.75,48.84,27.2,0.0,0.25,0.0,0.4,0.0,,,,26.11,1.75
1993,Middle East and Central Asia,,87.83104095,,,,,,,,,,164055.76,1288050.99,378291.52,,
1993,"Moldova, Rep. of",73.79,91.61887906,177.78,2247.23,31.65,0.0,0.0,7.44,3.49,0.29,0.09,,,,258.17,577.27
1993,Monaco,0.05,86.67917448,0.06,0.31,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,,,0.02,0.31
1993,Mongolia,30.93,88.31886513,32227.64,5236.08,1491.45,0.0,62.01,2683.45,370.28,35649.12,69043.15,,,,9593.29,3.87
1993,Montenegro,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1993,Montserrat,0.0,96.96923638,0.21,0.31,0.54,0.12,0.0,0.21,0.99,0.43,0.0,,,,7.16,0.31
1993,Morocco,78.18,104.8756731,1275.44,7081.24,71.92,0.0,0.0,2331.6,0.18,8781.31,19692.51,,,,1579.6,638.96
1993,"Mozambique, Rep. of",25.13,83.93089361,3500.75,7909.09,1560.41,489.48,0.0,14744.07,1431.23,40.71,546.55,,,,48399.49,516.79
1993,Myanmar,39.65,103.1995789,4306.74,17098.33,1000.02,388.35,1.57,14932.31,58.74,0.4,0.91,,,,28304.83,906.77
1993,Namibia,35.72,86.60671871,37519.94,1927.42,486.48,0.0,0.0,17783.06,145.37,4840.53,15385.98,,,,4523.36,5.52
1993,"Nauru, Rep. of",0.0,100.0,0.11,0.84,0.18,0.0,0.0,0.02,0.0,0.14,0.0,,,,0.03,0.84
