Country,ISO2,ISO3,Indicator,Source,CTS Code,CTS Name,CTS Full Descriptor,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Albania,AL,ALB,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,,,,,,,,,,,,,,,,,,,,,43993138348.27,47813792742.97,47548576614.95,51145591824.17,53415648050.56,,
Australia,AU,AUS,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,15230000000.0,15563000000.0,17796900000.0,19296700000.0,19198300000.0,18207900000.0,19304000000.0,19772400000.0,20886700000.0,21857100000.0,21565000000.0,22628000000.0,23749000000.0,23052000000.0,25031000000.0,26515000000.0,27278420000.0,35816740000.0,36746680000.0,30007500000.0,31087920000.0,30914660000.0,32610140000.0,32802070000.0,33072790000.0,33085740000.0,34618570000.0
Australia,AU,AUS,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,2.88,2.8,3.02,3.11,2.9,2.58,2.55,2.46,2.42,2.36,2.16,2.08,2.01,1.83,1.92,1.87,1.82,2.33,2.3,1.85,1.88,1.76,1.77,1.69,1.67,1.59,1.5
Australia,AU,AUS,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,10427000000.0,10509000000.0,12594000000.0,13485000000.0,13756000000.0,12445000000.0,12779000000.0,13283000000.0,13879000000.0,14699000000.0,14422000000.0,15005000000.0,15432000000.0,14906000000.0,16085000000.0,16843000000.0,16925000000.0,24378270000.0,24684500000.0,17590000000.0,17965000000.0,18428000000.0,18749020000.0,18749020000.0,18749020000.0,18749020000.0,18749020000.0
Australia,AU,AUS,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,1.97,1.89,2.14,2.17,2.08,1.76,1.69,1.66,1.61,1.59,1.44,1.38,1.31,1.18,1.23,1.19,1.13,1.59,1.54,1.08,1.08,1.05,1.02,0.96,0.95,0.9,0.81
Australia,AU,AUS,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,22000000.0,39000000.0,81000000.0,142700000.0,144300000.0,151900000.0,160000000.0,132400000.0,166300000.0,185000000.0,203000000.0,200000000.0,277000000.0,303000000.0,350000000.0,483000000.0,601000000.0,766000000.0,847000000.0,806000000.0,926000000.0,935050000.0,1005570000.0,1031260000.0,1048850000.0,1077120000.0,1079040000.0
Australia,AU,AUS,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Percent of GDP,0.0,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05
Australia,AU,AUS,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Domestic Currency,,,,,,,,,,,,,,,,516000000.0,548000000.0,759000000.0,794000000.0,738000000.0,941000000.0,867000000.0,833000000.0,799000000.0,784000000.0,,
Australia,AU,AUS,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Percent of GDP,,,,,,,,,,,,,,,,0.04,0.04,0.05,0.05,0.05,0.06,0.05,0.05,0.04,0.04,,
Australia,AU,AUS,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Domestic Currency,4781000000.0,5015000000.0,5121900000.0,5669000000.0,5298000000.0,5611000000.0,6365000000.0,6357000000.0,6841400000.0,6973100000.0,6940000000.0,7423000000.0,8040000000.0,7843000000.0,8596000000.0,8673000000.0,9204420000.0,9913470000.0,10421180000.0,10873500000.0,11255920000.0,10684610000.0,12022560000.0,12222800000.0,12490920000.0,13259610000.0,14790520000.0
Australia,AU,AUS,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Percent of GDP,0.9,0.9,0.87,0.91,0.8,0.79,0.84,0.79,0.79,0.75,0.7,0.68,0.68,0.62,0.66,0.61,0.61,0.65,0.65,0.67,0.68,0.61,0.65,0.63,0.63,0.64,0.64
Austria,AT,AUT,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,3625110000.0,3955370000.0,4631420000.0,4704160000.0,4901360000.0,5365670000.0,6001650000.0,6269980000.0,6563900000.0,6751260000.0,6869070000.0,6828130000.0,7058870000.0,7247230000.0,7123270000.0,7268780000.0,7876890000.0,8047460000.0,8131210000.0,8402950000.0,8652970000.0,8856340000.0,9336680000.0,9286040000.0,9582260000.0,8423920000.0,9250910000.0
Austria,AT,AUT,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,2.05,2.17,2.45,2.4,2.4,2.51,2.72,2.77,2.83,2.79,2.7,2.55,2.49,2.47,2.47,2.46,2.54,2.53,2.51,2.52,2.51,2.48,2.53,2.41,2.41,2.21,2.28
Austria,AT,AUT,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,2296190000.0,2592420000.0,3059410000.0,2986090000.0,3099950000.0,3288200000.0,3634950000.0,3801010000.0,4009300000.0,4330140000.0,4350280000.0,4221270000.0,4453190000.0,4603030000.0,4460890000.0,4585280000.0,5007550000.0,5030730000.0,5093460000.0,5023850000.0,5216400000.0,5284470000.0,5539730000.0,5385290000.0,5556190000.0,4599400000.0,5310580000.0
Austria,AT,AUT,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,1.3,1.42,1.62,1.52,1.52,1.54,1.65,1.68,1.73,1.79,1.71,1.58,1.57,1.57,1.55,1.55,1.62,1.58,1.57,1.51,1.52,1.48,1.5,1.4,1.4,1.21,1.31
Austria,AT,AUT,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,20720000.0,21110000.0,32530000.0,43440000.0,63810000.0,70540000.0,88570000.0,93180000.0,96820000.0,57110000.0,45540000.0,72100000.0,72320000.0,64360000.0,57300000.0,50880000.0,52810000.0,53100000.0,53200000.0,53740000.0,55690000.0,58110000.0,62500000.0,79340000.0,69380000.0,57030000.0,66180000.0
Austria,AT,AUT,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Percent of GDP,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Austria,AT,AUT,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Domestic Currency,8300000.0,10370000.0,8860000.0,9100000.0,10120000.0,11770000.0,11270000.0,9790000.0,11900000.0,12030000.0,13520000.0,11100000.0,10300000.0,11010000.0,12450000.0,11420000.0,11470000.0,18170000.0,19690000.0,21960000.0,23420000.0,23150000.0,23850000.0,24690000.0,28910000.0,18070000.0,18880000.0
Austria,AT,AUT,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Percent of GDP,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Austria,AT,AUT,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Domestic Currency,1299900000.0,1331480000.0,1530620000.0,1665530000.0,1727480000.0,1995170000.0,2266850000.0,2366000000.0,2445880000.0,2351980000.0,2459730000.0,2523660000.0,2523070000.0,2568830000.0,2592630000.0,2621200000.0,2805060000.0,2945480000.0,2964870000.0,3303390000.0,3357470000.0,3490610000.0,3710610000.0,3796730000.0,3927790000.0,3749420000.0,3855270000.0
Austria,AT,AUT,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Percent of GDP,0.74,0.73,0.81,0.85,0.85,0.93,1.03,1.04,1.06,0.97,0.97,0.94,0.89,0.87,0.9,0.89,0.9,0.92,0.92,0.99,0.98,0.98,1.0,0.99,0.99,0.98,0.95
"Bahamas, The",BS,BHS,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,65030000.0,61660000.0,63560000.0,68580000.0,72610000.0,77930000.0,77140000.0,80160000.0,77950000.0,86490000.0,87310000.0,96600000.0,97320000.0,97700000.0,92730000.0,91000000.0,130520000.0,131130000.0,172380000.0,154220000.0,176070000.0,165020000.0,165810000.0,181270000.0,183910000.0,156990000.0,44080000.0
"Bahamas, The",BS,BHS,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,1.9,1.71,1.0,1.0,0.95,0.97,0.93,0.9,0.88,0.96,0.89,0.95,0.92,0.93,0.93,0.9,1.3,1.22,1.63,1.38,1.48,1.39,1.34,1.42,1.39,1.62,0.39
"Bahamas, The",BS,BHS,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330000.0,1450000.0,1440000.0,1290000.0,1070000.0,1060000.0
"Bahamas, The",BS,BHS,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01
"Bahamas, The",BS,BHS,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bahamas, The",BS,BHS,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
